9.615384615384615918e-03,1.557489999999999952e+01,-1.781848114287490681e+00,0.000000000000000000e+00,0.000000000000000000e+00,-1.800788495145030366e+00
1.923076923076923184e-02,1.556980000000000075e+01,-1.790608550462583493e+00,0.000000000000000000e+00,0.000000000000000000e+00,-1.800759119416608378e+00
2.884615384615384776e-02,1.557489999999999952e+01,-1.781848114287490681e+00,1.180557516635712990e-02,1.310140191890241113e-07,-1.800728248194049641e+00
3.846153846153846367e-02,1.557489999999999952e+01,-1.781848114287490681e+00,1.266100838849731208e-02,1.311108519530534977e-07,-1.800695885247744377e+00
4.807692307692307959e-02,1.557489999999999952e+01,-1.781848114287490681e+00,1.349989605940967591e-02,1.312970141498226440e-07,-1.800662034348081697e+00
5.769230769230769551e-02,1.558000000000000007e+01,-1.773087678112394761e+00,1.432248728535002319e-02,1.315937367962760618e-07,-1.800626699265451602e+00
6.730769230769230449e-02,1.557489999999999952e+01,-1.781848114287490681e+00,1.512902766198907789e-02,1.320238993685052264e-07,-1.800589883770243205e+00
7.692307692307692735e-02,1.558510000000000062e+01,-1.764327241937299062e+00,1.591975932284562731e-02,1.326122855971334502e-07,-1.800551591632846726e+00
8.653846153846153633e-02,1.557489999999999952e+01,-1.781848114287490681e+00,1.669492098705654265e-02,1.333861234797950601e-07,-1.800511826623651279e+00
9.615384615384615918e-02,1.558000000000000007e+01,-1.773087678112394761e+00,1.745474800649127536e-02,1.343103690487623680e-07,-1.800470592513046419e+00
1.057692307692307682e-01,1.558000000000000007e+01,-1.773087678112394761e+00,1.819947241221915937e-02,1.353816969640320167e-07,-1.800427893071421703e+00
1.153846153846153910e-01,1.557489999999999952e+01,-1.781848114287490681e+00,1.892932296034025713e-02,1.365974924283364089e-07,-1.800383732069166687e+00
1.250000000000000000e-01,1.557489999999999952e+01,-1.781848114287490681e+00,1.964452517718767027e-02,1.378862748424580786e-07,-1.800338113276671592e+00
1.346153846153846090e-01,1.558000000000000007e+01,-1.773087678112394761e+00,2.034530140390912803e-02,1.392404271882696776e-07,-1.800291040464325310e+00
1.442307692307692180e-01,1.558000000000000007e+01,-1.773087678112394761e+00,2.103187084044060365e-02,1.407231309258349938e-07,-1.800242517402517617e+00
1.538461538461538547e-01,1.558510000000000062e+01,-1.764327241937299062e+00,2.170444958888209652e-02,1.424051561116357334e-07,-1.800192547861638070e+00
1.634615384615384637e-01,1.557489999999999952e+01,-1.781848114287490681e+00,2.236325069627951093e-02,1.442900270376412664e-07,-1.800141135612076226e+00
1.730769230769230727e-01,1.557489999999999952e+01,-1.781848114287490681e+00,2.300848419681530976e-02,1.462668706153635867e-07,-1.800088284424221641e+00
1.826923076923076816e-01,1.557489999999999952e+01,-1.781848114287490681e+00,2.364035715341528815e-02,1.482496827520662919e-07,-1.800033998068464092e+00
1.923076923076923184e-01,1.557489999999999952e+01,-1.781848114287490681e+00,2.425907369878549033e-02,1.502224904470494948e-07,-1.799978280315193135e+00
2.019230769230769273e-01,1.557489999999999952e+01,-1.781848114287490681e+00,2.486483507589031666e-02,1.521685817351681180e-07,-1.799921134934798106e+00
2.115384615384615363e-01,1.558510000000000062e+01,-1.764327241937299062e+00,2.545783967787925567e-02,1.541544634164893068e-07,-1.799862565697668781e+00
2.211538461538461453e-01,1.558510000000000062e+01,-1.764327241937299062e+00,2.603828308747211176e-02,1.563453224662225693e-07,-1.799802576374194718e+00
2.307692307692307820e-01,1.557489999999999952e+01,-1.781848114287490681e+00,2.660635811580702725e-02,1.587458200447144918e-07,-1.799741170734765250e+00
2.403846153846153910e-01,1.558000000000000007e+01,-1.773087678112394761e+00,2.716225484074840518e-02,1.612200435374688823e-07,-1.799678352549770155e+00
2.500000000000000000e-01,1.558000000000000007e+01,-1.773087678112394761e+00,2.770616064466305262e-02,1.637581021896039601e-07,-1.799614125589599212e+00
2.596153846153846367e-01,1.558510000000000062e+01,-1.764327241937299062e+00,2.823826025168317544e-02,1.664479896135162562e-07,-1.799548493624641754e+00
2.692307692307692180e-01,1.557489999999999952e+01,-1.781848114287490681e+00,2.875873576446348612e-02,1.692878868198022246e-07,-1.799481460425287782e+00
2.788461538461538547e-01,1.558510000000000062e+01,-1.764327241937299062e+00,2.926776670043167855e-02,1.722215756672085263e-07,-1.799413029761926186e+00
2.884615384615384359e-01,1.557489999999999952e+01,-1.781848114287490681e+00,2.976553002753874050e-02,1.752385969666647725e-07,-1.799343205404947188e+00
2.980769230769230727e-01,1.558000000000000007e+01,-1.773087678112394761e+00,3.025220019951874867e-02,1.782695449037419166e-07,-1.799271991124739678e+00
3.076923076923077094e-01,1.558510000000000062e+01,-1.764327241937299062e+00,3.072794919066610883e-02,1.813521635085635353e-07,-1.799199390691693434e+00
3.173076923076922906e-01,1.558510000000000062e+01,-1.764327241937299062e+00,3.119294653014215157e-02,1.846552777351462282e-07,-1.799125407876198679e+00
3.269230769230769273e-01,1.558000000000000007e+01,-1.773087678112394761e+00,3.164735933581570848e-02,1.881833213701611385e-07,-1.799050046448644302e+00
3.365384615384615641e-01,1.558000000000000007e+01,-1.773087678112394761e+00,3.209135234763271782e-02,1.918075440698885359e-07,-1.798973310179420526e+00
3.461538461538461453e-01,1.558000000000000007e+01,-1.773087678112394761e+00,3.252508796052006046e-02,1.954441586349275894e-07,-1.798895202838916019e+00
3.557692307692307820e-01,1.558510000000000062e+01,-1.764327241937299062e+00,3.294872625684015788e-02,1.991389240174612496e-07,-1.798815728197521224e+00
3.653846153846153633e-01,1.558510000000000062e+01,-1.764327241937299062e+00,3.336242503840881196e-02,2.030211589953978546e-07,-1.798734890025625255e+00
3.750000000000000000e-01,1.558000000000000007e+01,-1.773087678112394761e+00,3.376633985807746957e-02,2.070872255899303127e-07,-1.798652692093617667e+00
3.846153846153846367e-01,1.558000000000000007e+01,-1.773087678112394761e+00,3.416062405087506165e-02,2.111709136443096213e-07,-1.798569138171888016e+00
3.942307692307692180e-01,1.558510000000000062e+01,-1.764327241937299062e+00,3.454542876471590473e-02,2.152430624846601859e-07,-1.798484232030826302e+00
4.038461538461538547e-01,1.558510000000000062e+01,-1.764327241937299062e+00,3.492090299069254555e-02,2.194448143200133927e-07,-1.798397977440822082e+00
4.134615384615384359e-01,1.559529999999999994e+01,-1.746806369587110330e+00,3.528719359296576819e-02,2.240346361759293359e-07,-1.798310378172264468e+00
4.230769230769230727e-01,1.558510000000000062e+01,-1.764327241937299062e+00,3.564444533825228412e-02,2.292262593073246535e-07,-1.798221437995543237e+00
4.326923076923077094e-01,1.559529999999999994e+01,-1.746806369587110330e+00,3.599280092490513699e-02,2.350774934711807873e-07,-1.798131160681048168e+00
4.423076923076922906e-01,1.558510000000000062e+01,-1.764327241937299062e+00,3.633240101158785595e-02,2.416599045318434946e-07,-1.798039549999168374e+00
4.519230769230769273e-01,1.559019999999999939e+01,-1.755566805762206251e+00,3.666338424555034420e-02,2.489449570930446498e-07,-1.797946609720293853e+00
4.615384615384615641e-01,1.559019999999999939e+01,-1.755566805762206251e+00,3.698588729051522500e-02,2.570110950728121679e-07,-1.797852343614813941e+00
4.711538461538461453e-01,1.559019999999999939e+01,-1.755566805762206251e+00,3.730004485418698945e-02,2.660785298758128192e-07,-1.797756755453118638e+00
4.807692307692307820e-01,1.558510000000000062e+01,-1.764327241937299062e+00,3.760598971538742924e-02,2.761511836979479995e-07,-1.797659849005597277e+00
4.903846153846153633e-01,1.559019999999999939e+01,-1.755566805762206251e+00,3.790385275081215033e-02,2.872158120226231404e-07,-1.797561628042639192e+00
5.000000000000000000e-01,1.558510000000000062e+01,-1.764327241937299062e+00,3.819376296141751420e-02,2.993942871398758143e-07,-1.797462096334634163e+00
5.096153846153845812e-01,1.558510000000000062e+01,-1.764327241937299062e+00,3.847584749844752683e-02,3.126532988062535878e-07,-1.797361257651971744e+00
5.192307692307692735e-01,1.559019999999999939e+01,-1.755566805762206251e+00,3.875023168910304849e-02,3.271079549449495971e-07,-1.797259115765041493e+00
5.288461538461538547e-01,1.558510000000000062e+01,-1.764327241937299062e+00,3.901703906186657078e-02,3.431027266742603388e-07,-1.797155674444232965e+00
5.384615384615384359e-01,1.558510000000000062e+01,-1.764327241937299062e+00,3.927639137148464243e-02,3.606216409934859257e-07,-1.797050937459936160e+00
5.480769230769231282e-01,1.558510000000000062e+01,-1.764327241937299062e+00,3.952840862359550955e-02,3.795819338847650215e-07,-1.796944908582540190e+00
5.576923076923077094e-01,1.559019999999999939e+01,-1.755566805762206251e+00,3.977320909901844309e-02,4.003860567536321469e-07,-1.796837591582434834e+00
5.673076923076922906e-01,1.559019999999999939e+01,-1.755566805762206251e+00,4.001090937773888606e-02,4.239037139086576644e-07,-1.796728990230009426e+00
5.769230769230768718e-01,1.559019999999999939e+01,-1.755566805762206251e+00,4.024162436259449277e-02,4.510112603384186514e-07,-1.796619108295653966e+00
5.865384615384615641e-01,1.558510000000000062e+01,-1.764327241937299062e+00,4.046546730263556740e-02,4.820961407858703751e-07,-1.796507949549757344e+00
5.961538461538461453e-01,1.559019999999999939e+01,-1.755566805762206251e+00,4.068254981614367188e-02,5.175395472178934142e-07,-1.796395517762709559e+00
6.057692307692307265e-01,1.558510000000000062e+01,-1.764327241937299062e+00,4.089298191333421567e-02,5.582310791396594141e-07,-1.796281816704900836e+00
6.153846153846154188e-01,1.558510000000000062e+01,-1.764327241937299062e+00,4.109687201875978496e-02,6.046464591236144770e-07,-1.796166850146719618e+00
6.250000000000000000e-01,1.558510000000000062e+01,-1.764327241937299062e+00,4.129432699339542073e-02,6.571015660483681131e-07,-1.796050621858556351e+00
6.346153846153845812e-01,1.558510000000000062e+01,-1.764327241937299062e+00,4.148545215641733647e-02,7.164977660067961551e-07,-1.795933135610800147e+00
6.442307692307692735e-01,1.558510000000000062e+01,-1.764327241937299062e+00,4.167035130670602994e-02,7.838431770323950332e-07,-1.795814395173840783e+00
6.538461538461538547e-01,1.558510000000000062e+01,-1.764327241937299062e+00,4.184912674407272049e-02,8.602310686001146678e-07,-1.795694404318067372e+00
6.634615384615384359e-01,1.558510000000000062e+01,-1.764327241937299062e+00,4.202187929020045204e-02,9.467938184570812155e-07,-1.795573166813870136e+00
6.730769230769231282e-01,1.559019999999999939e+01,-1.755566805762206251e+00,4.218870830934179361e-02,1.046591762587922858e-06,-1.795450686431638410e+00
6.826923076923077094e-01,1.558510000000000062e+01,-1.764327241937299062e+00,4.234971172884921531e-02,1.164327329661318799e-06,-1.795326966941761970e+00
6.923076923076922906e-01,1.558510000000000062e+01,-1.764327241937299062e+00,4.250498605946038261e-02,1.301278700793773169e-06,-1.795202012114629930e+00
7.019230769230768718e-01,1.558510000000000062e+01,-1.764327241937299062e+00,4.265462641514985997e-02,1.456709583180781920e-06,-1.795075825720632290e+00
7.115384615384615641e-01,1.559019999999999939e+01,-1.755566805762206251e+00,4.279872653266796750e-02,1.635479691231012112e-06,-1.794948411530158161e+00
7.211538461538461453e-01,1.559019999999999939e+01,-1.755566805762206251e+00,4.293737879120050616e-02,1.851600075042370008e-06,-1.794819773313597544e+00
7.307692307692307265e-01,1.558510000000000062e+01,-1.764327241937299062e+00,4.307067423219233804e-02,2.115693462201306829e-06,-1.794689914841339995e+00
7.403846153846154188e-01,1.558510000000000062e+01,-1.764327241937299062e+00,4.319870257856417428e-02,2.420492194232792826e-06,-1.794558839883775292e+00
7.500000000000000000e-01,1.559019999999999939e+01,-1.755566805762206251e+00,4.332155225292526335e-02,2.763217082701885374e-06,-1.794426552211292325e+00
7.596153846153845812e-01,1.558510000000000062e+01,-1.764327241937299062e+00,4.343931039552911127e-02,3.149661779389134608e-06,-1.794293055594281316e+00
7.692307692307692735e-01,1.559529999999999994e+01,-1.746806369587110330e+00,4.355206288256166514e-02,3.591181666706688702e-06,-1.794158353803131600e+00
7.788461538461538547e-01,1.559019999999999939e+01,-1.755566805762206251e+00,4.365989434550043846e-02,4.141713134231395088e-06,-1.794022450608232511e+00
7.884615384615384359e-01,1.559019999999999939e+01,-1.755566805762206251e+00,4.376288819176043371e-02,4.837872211282956414e-06,-1.793885349779974270e+00
7.980769230769231282e-01,1.559019999999999939e+01,-1.755566805762206251e+00,4.386112662425153963e-02,5.671222197634051554e-06,-1.793747055088745768e+00
8.076923076923077094e-01,1.559019999999999939e+01,-1.755566805762206251e+00,4.395469065849040569e-02,6.638941613346105441e-06,-1.793607570304936782e+00
8.173076923076922906e-01,1.559529999999999994e+01,-1.746806369587110330e+00,4.404366014027753101e-02,7.809741418896010146e-06,-1.793466899198937536e+00
8.269230769230768718e-01,1.559529999999999994e+01,-1.746806369587110330e+00,4.412811377182249140e-02,9.512599262961884961e-06,-1.793325045541136697e+00
8.365384615384615641e-01,1.559529999999999994e+01,-1.746806369587110330e+00,4.420812915864662934e-02,1.248053365543455584e-05,-1.793182013101924266e+00
8.461538461538461453e-01,1.559019999999999939e+01,-1.755566805762206251e+00,4.428378289449774741e-02,1.820287343434756622e-05,-1.793037805651689798e+00
8.557692307692307265e-01,1.559019999999999939e+01,-1.755566805762206251e+00,4.435515071951069699e-02,2.976690802825032733e-05,-1.792892426960822849e+00
8.653846153846154188e-01,1.559019999999999939e+01,-1.755566805762206251e+00,4.442230781948287854e-02,5.307761443873459939e-05,-1.792745880799712976e+00
8.750000000000000000e-01,1.559529999999999994e+01,-1.746806369587110330e+00,4.448532961392562962e-02,1.100480787954438711e-04,-1.792598170938749735e+00
8.846153846153845812e-01,1.559019999999999939e+01,-1.755566805762206251e+00,4.454429915600767453e-02,4.993617729951438378e-04,-1.792449301148322904e+00
8.942307692307692735e-01,1.559019999999999939e+01,-1.755566805762206251e+00,4.465238607689102357e-02,2.496633698104687937e+00,-1.792299275198821817e+00
9.038461538461538547e-01,1.559019999999999939e+01,-1.755566805762206251e+00,4.486176420774343199e-02,2.080727210795885185e-04,-1.792148096860636475e+00
9.134615384615384359e-01,1.559529999999999994e+01,-1.746806369587110330e+00,4.511746206931604303e-02,6.370702101321512600e-05,-1.791995769904155988e+00
9.230769230769231282e-01,1.560040000000000049e+01,-1.738045933412014632e+00,4.536551770780233861e-02,3.664880466658360092e-05,-1.791842298099769692e+00
9.326923076923077094e-01,1.559529999999999994e+01,-1.746806369587110330e+00,4.560605089220971797e-02,2.760824315828358522e-05,-1.791687685217867809e+00
9.423076923076922906e-01,1.559529999999999994e+01,-1.746806369587110330e+00,4.583918302593438521e-02,2.241605454855744028e-05,-1.791531935028839673e+00
9.519230769230768718e-01,1.559529999999999994e+01,-1.746806369587110330e+00,4.606503433581789902e-02,1.830232611155224731e-05,-1.791375051303075061e+00
