9.615384615384615918e-03,1.502410000000000068e+01,-1.132880416313504668e+00,0.000000000000000000e+00,0.000000000000000000e+00,-1.183525379900189911e+00
1.923076923076923184e-02,1.502919999999999945e+01,-1.118458920646979715e+00,0.000000000000000000e+00,0.000000000000000000e+00,-1.183645078371791559e+00
2.884615384615384776e-02,1.501900000000000013e+01,-1.147301911980034506e+00,4.677953788849299049e-02,5.238416633801534772e-08,-1.183762801874994164e+00
3.846153846153846367e-02,1.502410000000000068e+01,-1.132880416313504668e+00,4.761234130186559749e-02,5.234369382378645241e-08,-1.183878557568711409e+00
4.807692307692307959e-02,1.502410000000000068e+01,-1.132880416313504668e+00,4.842672800707256697e-02,5.230049282545223832e-08,-1.183992352611856980e+00
5.769230769230769551e-02,1.502919999999999945e+01,-1.118458920646979715e+00,4.922298309281696038e-02,5.229117050475906581e-08,-1.184104194163343671e+00
6.730769230769230449e-02,1.501900000000000013e+01,-1.147301911980034506e+00,5.000138759617227258e-02,5.231254363025072962e-08,-1.184214089382085611e+00
7.692307692307692735e-02,1.502410000000000068e+01,-1.132880416313504668e+00,5.076221855863515681e-02,5.232118382991757244e-08,-1.184322045426995595e+00
8.653846153846153633e-02,1.502410000000000068e+01,-1.132880416313504668e+00,5.150574908140790470e-02,5.231277100392617285e-08,-1.184428069456987309e+00
9.615384615384615918e-02,1.502410000000000068e+01,-1.132880416313504668e+00,5.223224837992440639e-02,5.230413080425933003e-08,-1.184532168630974436e+00
1.057692307692307682e-01,1.502410000000000068e+01,-1.132880416313504668e+00,5.294198183762973547e-02,5.229173893894767389e-08,-1.184634350107869771e+00
1.153846153846153910e-01,1.502919999999999945e+01,-1.118458920646979715e+00,5.363521105902242792e-02,5.229253474681172520e-08,-1.184734621046587666e+00
1.250000000000000000e-01,1.501900000000000013e+01,-1.147301911980034506e+00,5.431219392196950241e-02,5.230378974374616519e-08,-1.184832988606040249e+00
1.346153846153846090e-01,1.502919999999999945e+01,-1.118458920646979715e+00,5.497318462930320115e-02,5.230151600699173287e-08,-1.184929459945141872e+00
1.442307692307692180e-01,1.501900000000000013e+01,-1.147301911980034506e+00,5.561843375970938752e-02,5.228287136560538784e-08,-1.185024042222805996e+00
1.538461538461538547e-01,1.502410000000000068e+01,-1.132880416313504668e+00,5.624818831791805057e-02,5.222375420999014750e-08,-1.185116742597945638e+00
1.634615384615384637e-01,1.502410000000000068e+01,-1.132880416313504668e+00,5.686269178420551990e-02,5.212098130868980661e-08,-1.185207568229474262e+00
1.730769230769230727e-01,1.502410000000000068e+01,-1.132880416313504668e+00,5.746218416321859090e-02,5.199137831368716434e-08,-1.185296526276305329e+00
1.826923076923076816e-01,1.501900000000000013e+01,-1.147301911980034506e+00,5.804690203212945626e-02,5.181243523111334071e-08,-1.185383623897352745e+00
1.923076923076923184e-01,1.502919999999999945e+01,-1.118458920646979715e+00,5.861707858812940930e-02,5.158074145583668724e-08,-1.185468868251529084e+00
2.019230769230769273e-01,1.501900000000000013e+01,-1.147301911980034506e+00,5.917294369527135306e-02,5.131425950821721926e-08,-1.185552266497748253e+00
2.115384615384615363e-01,1.503430000000000000e+01,-1.104037424980449877e+00,5.971472393067121104e-02,5.103004241391317919e-08,-1.185633825794923490e+00
2.211538461538461453e-01,1.501900000000000013e+01,-1.147301911980034506e+00,6.024264263007583775e-02,5.074593900644686073e-08,-1.185713553301968481e+00
2.307692307692307820e-01,1.501900000000000013e+01,-1.147301911980034506e+00,6.075691993280422920e-02,5.040169526182580739e-08,-1.185791456177796022e+00
2.403846153846153910e-01,1.501900000000000013e+01,-1.147301911980034506e+00,6.125777282606888891e-02,4.994069513486465439e-08,-1.185867541581320461e+00
2.500000000000000000e-01,1.502410000000000068e+01,-1.132880416313504668e+00,6.174541518868928436e-02,4.938431175105506554e-08,-1.185941816671454596e+00
2.596153846153846367e-01,1.502410000000000068e+01,-1.132880416313504668e+00,6.222005783420925251e-02,4.876937964581884444e-08,-1.186014288607111888e+00
2.692307692307692180e-01,1.502919999999999945e+01,-1.118458920646979715e+00,6.268190855342505030e-02,4.813296072825323790e-08,-1.186084964547205800e+00
2.788461538461538547e-01,1.502410000000000068e+01,-1.132880416313504668e+00,6.313117215632975399e-02,4.749119852931471542e-08,-1.186153851650650015e+00
2.884615384615384359e-01,1.502410000000000068e+01,-1.132880416313504668e+00,6.356805051348045354e-02,4.682647158915642649e-08,-1.186220957076357330e+00
2.980769230769230727e-01,1.502410000000000068e+01,-1.132880416313504668e+00,6.399274259679582633e-02,4.612456905306316912e-08,-1.186286287983242094e+00
3.076923076923077094e-01,1.502410000000000068e+01,-1.132880416313504668e+00,6.440544451979361706e-02,4.538560460787266493e-08,-1.186349851530216437e+00
3.173076923076922906e-01,1.502919999999999945e+01,-1.118458920646979715e+00,6.480634957727682277e-02,4.462719971343176439e-08,-1.186411654876195154e+00
3.269230769230769273e-01,1.502410000000000068e+01,-1.132880416313504668e+00,6.519564828447624305e-02,4.386504315334605053e-08,-1.186471705180090819e+00
3.365384615384615641e-01,1.502919999999999945e+01,-1.118458920646979715e+00,6.557352841565564083e-02,4.309833911975147203e-08,-1.186530009600817115e+00
3.461538461538461453e-01,1.502919999999999945e+01,-1.118458920646979715e+00,6.594017504218641079e-02,4.234061634633690119e-08,-1.186586575297287283e+00
3.557692307692307820e-01,1.502919999999999945e+01,-1.118458920646979715e+00,6.629577057009994334e-02,4.160483513260260224e-08,-1.186641409428415006e+00
3.653846153846153633e-01,1.502919999999999945e+01,-1.118458920646979715e+00,6.664049477712424840e-02,4.088747118657920510e-08,-1.186694519153113525e+00
3.750000000000000000e-01,1.502410000000000068e+01,-1.132880416313504668e+00,6.697452484921125049e-02,4.017681476398138329e-08,-1.186745911630296302e+00
3.846153846153846367e-01,1.503430000000000000e+01,-1.104037424980449877e+00,6.729803541656195764e-02,3.947013738070381805e-08,-1.186795594018876798e+00
3.942307692307692180e-01,1.502410000000000068e+01,-1.132880416313504668e+00,6.761119858915755343e-02,3.878017196257133037e-08,-1.186843573477768254e+00
4.038461538461538547e-01,1.502919999999999945e+01,-1.118458920646979715e+00,6.791418399180286503e-02,3.809327608905732632e-08,-1.186889857165884354e+00
4.134615384615384359e-01,1.503430000000000000e+01,-1.104037424980449877e+00,6.820715879868825826e-02,3.742115950444713235e-08,-1.186934452242138338e+00
4.230769230769230727e-01,1.503430000000000000e+01,-1.104037424980449877e+00,6.849028776747780045e-02,3.679156179714482278e-08,-1.186977365865443446e+00
4.326923076923077094e-01,1.502919999999999945e+01,-1.118458920646979715e+00,6.876373327292976956e-02,3.620209554355824366e-08,-1.187018605194713583e+00
4.423076923076922906e-01,1.503430000000000000e+01,-1.104037424980449877e+00,6.902765534005417258e-02,3.564002781786257401e-08,-1.187058177388861768e+00
4.519230769230769273e-01,1.502919999999999945e+01,-1.118458920646979715e+00,6.928221167681397619e-02,3.510308488330338150e-08,-1.187096089606801463e+00
4.615384615384615641e-01,1.502410000000000068e+01,-1.132880416313504668e+00,6.952755770637705779e-02,3.457193997746799141e-08,-1.187132349007446130e+00
4.711538461538461453e-01,1.503430000000000000e+01,-1.104037424980449877e+00,6.976384659892459483e-02,3.403715709282550961e-08,-1.187166962749709231e+00
4.807692307692307820e-01,1.502919999999999945e+01,-1.118458920646979715e+00,6.999122930302326129e-02,3.351590294187190011e-08,-1.187199937992504228e+00
4.903846153846153633e-01,1.502919999999999945e+01,-1.118458920646979715e+00,7.020985457656722661e-02,3.300749540358083323e-08,-1.187231281894744583e+00
5.000000000000000000e-01,1.502919999999999945e+01,-1.118458920646979715e+00,7.041986901729466175e-02,3.250272584409685805e-08,-1.187261001615343536e+00
5.096153846153845812e-01,1.503430000000000000e+01,-1.104037424980449877e+00,7.062141709288449754e-02,3.200966602889820933e-08,-1.187289104313214327e+00
5.192307692307692735e-01,1.502919999999999945e+01,-1.118458920646979715e+00,7.081464117064011077e-02,3.153388661303324625e-08,-1.187315597147271085e+00
5.288461538461538547e-01,1.502919999999999945e+01,-1.118458920646979715e+00,7.099968154676501719e-02,3.106811163888778538e-08,-1.187340487276426382e+00
5.384615384615384359e-01,1.502919999999999945e+01,-1.118458920646979715e+00,7.117667647523562291e-02,3.060472408833447844e-08,-1.187363781859594347e+00
5.480769230769231282e-01,1.502919999999999945e+01,-1.118458920646979715e+00,7.134576219627686289e-02,3.014292815350927413e-08,-1.187385488055687777e+00
5.576923076923077094e-01,1.502919999999999945e+01,-1.118458920646979715e+00,7.150707296444692995e-02,2.968329226860078052e-08,-1.187405613023620576e+00
5.673076923076922906e-01,1.502919999999999945e+01,-1.118458920646979715e+00,7.166074107633584045e-02,2.922558905993355438e-08,-1.187424163922305986e+00
